date,stock_main_close,stock_second_close,pbMRQ,peTTM,psTTM,pcfNcfTTM,pcfNcfTTM/100,peTTM/10,close/peTTM
2009/10/21,1069.56,7.84746568,8.919015,36.59064,5.0115,19.822849,0.19822849,0.19822849,
2009/10/22,1069.86,7.685314,8.734722,35.83457,4.907947,19.413251,0.19413251,0.19413251,
2009/10/23,1085.47,7.75625536,8.81535,36.16535,4.953251,19.59245,0.1959245,0.1959245,
2009/10/26,1086.84,7.7022048,8.753919,35.913327,4.918734,19.455917,0.19455917,0.19455917,
2009/10/27,1055.81,7.347498,8.350778,34.259424,4.692213,18.559921,0.18559921,0.18559921,
2009/10/28,1067.14,7.5670784,8.381417,41.299233,4.791081,-50.14797,0,0,
2009/10/29,1043.95,7.56370024,8.377675,41.280796,4.788942,-50.125582,0,0,
2009/10/30,1053.97,7.4995152,8.306583,40.93049,4.748303,-49.70022,0,0,
2009/11/2,1085.65,7.6346416,8.456251,41.667976,4.833858,-50.59572,0,0,
2009/11/3,1104.31,7.8373312,8.680753,42.774205,4.962191,-51.938969,0,0,
2009/11/4,1112.35,7.8711128,8.71817,42.958577,4.983579,-52.162844,0,0,
2009/11/5,1117.23,7.91840704,8.770554,43.216697,5.013524,-52.476269,0,0,
2009/11/6,1123.82,7.83395304,8.677012,42.755768,4.960052,-51.916581,0,0,
2009/11/9,1130.57,7.76638984,8.602178,42.387025,4.917274,-51.468832,0,0,
2009/11/10,1134.68,7.854222,8.699462,42.866391,4.972885,-52.050906,0,0,
2009/11/11,1135.5,7.7359864,8.568502,42.221091,4.898024,-51.267344,0,0,
2009/11/12,1141.33,7.92516336,8.778038,43.253572,5.017801,-52.521044,0,0,
2009/11/13,1152.57,8.17852536,9.058665,44.636358,5.178217,-54.200105,0,0,
2009/11/16,1181.63,8.1751472,9.054924,44.617921,5.176078,-54.177718,0,0,
2009/11/17,1185.17,8.16839088,9.04744,44.581047,5.171801,-54.132943,0,0,
2009/11/18,1188.47,8.18865984,9.069891,44.69167,5.184634,-54.267267,0,0,
2009/11/19,1202.7,8.0738024,8.942673,44.064806,5.111912,-53.506093,0,0,
2009/11/20,1208.82,8.0738024,8.942673,44.064806,5.111912,-53.506093,0,0,
2009/11/23,1227.26,8.5805264,9.503928,46.83038,5.432743,-56.864216,0,0,
2009/11/24,1175.08,8.2258196,9.111049,44.894479,5.208161,-54.51353,0,0,
2009/11/25,1214.24,8.67511488,9.608696,47.34662,5.492632,-57.491066,0,0,
2009/11/26,1171.72,7.95218864,8.807971,43.401069,5.034912,-52.700143,0,0,
2009/11/27,1137.65,7.6515324,8.47496,41.760162,4.844553,-50.707657,0,0,
2009/11/30,1185.94,8.07718056,8.946414,44.083244,5.114051,-53.52848,0,0,
2009/12/1,1212.6,8.19541616,9.077374,44.728544,5.188912,-54.312042,0,0,
2009/12/2,1228.24,8.23933224,9.126016,44.968227,5.216717,-54.60308,0,0,
2009/12/3,1234.17,8.05015528,8.916481,43.935746,5.09694,-53.349381,0,0,
2009/12/4,1214.74,8.03664264,8.901514,43.861998,5.088384,-53.259831,0,0,
2009/12/7,1232.24,8.15487824,9.032473,44.507298,5.163245,-54.043393,0,0,
2009/12/8,1228.86,8.0062392,8.867838,43.696063,5.069134,-53.058343,0,0,
2009/12/9,1211.79,7.769768,8.605919,42.405462,4.919413,-51.491219,0,0,
2009/12/10,1220.02,7.685314,8.512377,41.944533,4.865941,-50.931532,0,0,
2009/12/11,1218.74,7.72923008,8.561019,42.184216,4.893747,-51.222569,0,0,
2009/12/14,1217.98,7.52991864,8.340258,41.096424,4.767553,-49.901708,0,0,
2009/12/15,1214.85,7.6346416,8.456251,41.667976,4.833858,-50.59572,0,0,
2009/12/16,1201.97,7.76301168,8.598436,42.368588,4.915135,-51.446444,0,0,
2009/12/17,1168.76,7.9724576,8.830421,43.511692,5.047746,-52.834468,0,0,
2009/12/18,1127.88,7.22588424,8.003505,39.43708,4.575054,-47.886834,0,0,
2009/12/21,1140.4,7.33398536,8.123239,40.027069,4.643498,-48.603233,0,0,
2009/12/22,1109.37,7.21574976,7.99228,39.381768,4.568638,-47.819671,0,0,
2009/12/23,1127.95,7.431952,8.231749,40.561747,4.705526,-49.25247,0,0,
2009/12/24,1166.01,7.57721288,8.392642,41.354544,4.797497,-50.215132,0,0,
2009/12/25,1168.17,7.62788528,8.448768,41.631102,4.82958,-50.550945,0,0,
2009/12/28,1186.2,7.9048944,8.755587,43.142949,5.004968,-52.386719,0,0,
2009/12/29,1191.07,7.9048944,8.755587,43.142949,5.004968,-52.386719,0,0,
2009/12/30,1193.9,7.7866588,8.624628,42.497648,4.930108,-51.603157,0,0,
2009/12/31,1201.34,7.6515324,8.47496,41.760162,4.844553,-50.707657,0,0,
2010/1/4,1198.76,7.9893484,8.84913,43.603877,5.05844,-52.946406,0,0,
2010/1/5,1205.49,8.03326448,8.897772,43.843561,5.086245,-53.237443,0,0,
2010/1/6,1203.24,7.85760016,8.703204,42.884828,4.975024,-52.073294,0,0,
2010/1/7,1179.99,7.6684232,8.493668,41.852348,4.855247,-50.819595,0,0,
2010/1/8,1187.86,7.62788528,8.448768,41.631102,4.82958,-50.550945,0,0,
2010/1/11,1189.95,8.08055872,8.950156,44.101681,5.11619,-53.550868,0,0,
2010/1/12,1213.1,8.49269424,9.406644,46.351014,5.377133,-56.282141,0,0,
2010/1/13,1193.73,8.62444248,9.55257,47.070063,5.460549,-57.155253,0,0,
2010/1/14,1219.11,8.86767,9.821973,48.397538,5.614548,-58.767152,0,0,
2010/1/15,1226.72,8.783216,9.72843,47.93661,5.561076,-58.207465,0,0,
2010/1/18,1240.98,9.2223768,10.214852,50.33344,5.83913,-61.117838,0,0,
2010/1/19,1237.21,9.036578,10.009058,49.319396,5.721491,-59.886527,0,0,
2010/1/20,1191.75,8.81024128,9.758364,48.084107,5.578187,-58.386565,0,0,
2010/1/21,1194.21,8.68524936,9.619921,47.401932,5.499048,-57.558228,0,0,
2010/1/22,1161.89,8.53661032,9.455286,46.590697,5.404938,-56.573179,0,0,
2010/1/25,1148.49,8.40486208,9.30936,45.871648,5.321522,-55.700067,0,0,
2010/1/26,1112.41,8.10420584,8.976348,44.230741,5.131162,-53.70758,0,0,
2010/1/27,1103.64,8.21230696,9.096082,44.82073,5.199606,-54.42398,0,0,
2010/1/28,1113.73,8.42175288,9.328068,45.963834,5.332216,-55.812004,0,0,
2010/1/29,1120.45,8.7494344,9.691013,47.752238,5.539687,-57.98359,0,0,
2010/2/1,1102.69,8.74267808,9.68353,47.715364,5.535409,-57.938815,0,0,
2010/2/2,1096.29,8.67849304,9.612438,47.365058,5.494771,-57.513453,0,0,
2010/2/3,1116.6,8.6818712,9.616179,47.383495,5.49691,-57.53584,0,0,
2010/2/4,1119.77,8.67849304,9.612438,47.365058,5.494771,-57.513453,0,0,
2010/2/5,1097.12,8.60417352,9.53012,46.95944,5.447715,-57.020928,0,0,
2010/2/8,1099.15,8.42513104,9.33181,45.982271,5.334355,-55.834392,0,0,
2010/2/9,1100.41,8.4454,9.35426,46.092894,5.347188,-55.968716,0,0,
2010/2/10,1117.4,8.42513104,9.33181,45.982271,5.334355,-55.834392,0,0,
2010/2/11,1118.58,8.42175288,9.328068,45.963834,5.332216,-55.812004,0,0,
2010/2/12,1130.52,8.47242528,9.384194,46.240391,5.364299,-56.147816,0,0,
2010/2/22,1129.38,8.53661032,9.455286,46.590697,5.404938,-56.573179,0,0,
2010/2/23,1128.08,8.50282872,9.417869,46.406325,5.383549,-56.349304,0,0,
2010/2/24,1153.94,8.5805264,9.503928,46.83038,5.432743,-56.864216,0,0,
2010/2/25,1173.66,8.73592176,9.676047,47.678489,5.531132,-57.89404,0,0,
2010/2/26,1172.33,8.614308,9.541345,47.014752,5.454132,-57.088091,0,0,
2010/3/1,1184.88,8.67849304,9.612438,42.819202,4.931211,-57.513453,0,0,
2010/3/2,1183.95,8.8001068,9.747139,43.419237,5.000314,-58.319403,0,0,
2010/3/3,1194.11,8.89469528,9.851907,43.885932,5.05406,-58.946252,0,0,
2010/3/4,1158.4,8.67849304,9.612438,42.819202,4.931211,-57.513453,0,0,
2010/3/5,1161.42,8.60417352,9.53012,42.452513,4.888982,-57.020928,0,0,
2010/3/8,1172.8,8.2427104,9.129758,40.669074,4.683595,-54.625467,0,0,
2010/3/9,1177.1,8.0738024,8.942673,39.835692,4.58762,-53.506093,0,0,
2010/3/10,1164.91,8.11771848,8.991315,40.052371,4.612573,-53.79713,0,0,
2010/3/11,1163.46,7.9893484,8.84913,39.419,4.539632,-52.946406,0,0,
2010/3/12,1147.44,7.86097832,8.706945,38.78563,4.466691,-52.095681,0,0,
2010/3/15,1135.37,7.72923008,8.561019,38.135591,4.39183,-51.222569,0,0,
2010/3/16,1142.77,7.78328064,8.620886,38.402274,4.422542,-51.580769,0,0,
2010/3/17,1170.48,7.95894496,8.815455,39.268992,4.522356,-52.744918,0,0,
2010/3/18,1172.03,7.92854152,8.781779,39.118983,4.505081,-52.543431,0,0,
2010/3/19,1181.5,7.86773464,8.714429,38.818965,4.47053,-52.140456,0,0,
2010/3/22,1186.53,7.9048944,8.755587,39.002309,4.491644,-52.386719,0,0,
2010/3/23,1181.81,7.9217852,8.774296,39.085647,4.501242,-52.498656,0,0,
2010/3/24,1187.53,7.8711128,8.71817,38.835633,4.472449,-52.162844,0,0,
2010/3/25,1175.27,7.92516336,8.778038,39.102315,4.503161,-52.521044,0,0,
2010/3/26,1186.23,7.9555668,8.811713,39.252324,4.520437,-52.722531,0,0,
2010/3/29,1200.98,7.89813808,8.748104,38.968974,4.487805,-52.341944,0,0,
2010/3/30,1208.57,7.83057488,8.67327,38.635621,4.449415,-51.894194,0,0,
2010/3/31,1211.25,7.93191968,8.785521,39.13565,4.507,-52.565818,0,0,
2010/4/1,1228.62,7.93529784,8.789263,39.152318,4.50892,-52.588206,0,0,
2010/4/2,1234.53,7.93529784,8.789263,39.152318,4.50892,-52.588206,0,0,
2010/4/6,1237.43,7.43870832,8.239232,36.702173,4.226753,-49.297245,0,0,
2010/4/7,1240.78,7.46235544,8.265424,36.818846,4.240189,-49.453958,0,0,
2010/4/8,1232.25,7.43870832,8.239232,36.702173,4.226753,-49.297245,0,0,
2010/4/9,1249.88,7.59410368,8.411351,37.468885,4.31505,-50.32707,0,0,
2010/4/12,1252.66,7.74949904,8.583469,38.235597,4.403347,-51.356894,0,0,
2010/4/13,1238.22,7.45222096,8.254199,36.768844,4.234431,-49.386795,0,0,
2010/4/14,1247.3,7.6684232,8.493668,37.835573,4.357279,-50.819595,0,0,
2010/4/15,1231.58,8.12785296,9.00254,40.102374,4.618332,-53.864293,0,0,
2010/4/16,1229.72,8.107584,8.98009,40.002368,4.606815,-53.729968,0,0,
2010/4/19,1175.34,7.87786912,8.725654,38.868968,4.476288,-52.207619,0,0,
2010/4/20,1179.28,8.4285092,9.335551,41.585795,4.789168,-55.856779,0,0,
2010/4/21,1211.65,8.4285092,9.335551,41.585795,4.789168,-55.856779,0,0,
2010/4/22,1213.41,8.2089288,8.165031,40.417655,4.680674,-41.67839,0,0,
2010/4/23,1204.44,7.938676,7.896224,39.087032,4.526577,-40.306262,0,0,
2010/4/26,1197.72,8.01299552,7.970146,39.452953,4.568954,-40.683597,0,0,
2010/4/27,1168.56,7.86435648,7.822302,38.721111,4.484201,-39.928927,0,0,
2010/4/28,1161.55,7.6684232,7.627416,37.75641,4.372481,-38.934134,0,0,
2010/4/29,1132.22,7.32722904,7.250845,46.795114,3.930046,228.737769,2.28737769,2.28737769,
2010/4/30,1112.68,7.17859,7.103755,45.845836,3.850321,224.09763,2.2409763,2.2409763,
2010/5/4,1104.86,6.7732108,6.702602,43.256894,3.632891,211.442705,2.11442705,2.11442705,
2010/5/5,1129.5,6.92184984,6.849692,44.206173,3.712616,216.082844,2.16082844,2.16082844,
2010/5/6,1088.31,6.75632,6.685887,43.149022,3.623832,210.915416,2.10915416,2.10915416,
2010/5/7,1064.17,6.68537864,6.615686,42.695957,3.585782,208.700804,2.08700804,2.08700804,
2010/5/10,1049.99,6.44890744,6.38168,41.185741,3.458948,201.318765,2.01318765,2.01318765,
2010/5/11,1024.65,6.3002684,6.23459,40.236463,3.379223,196.678626,1.96678626,1.96678626,
2010/5/12,1012.24,6.17189832,6.107558,39.416631,3.31037,192.671233,1.92671233,1.92671233,1.010534541
2010/5/13,1038.24,6.4353948,6.368308,41.099443,3.4517,200.896934,2.00896934,2.00896934,
2010/5/14,1039.64,6.5536304,6.485311,41.854551,3.515117,204.587954,2.04587954,2.04587954,
2010/5/17,977.6,6.27999944,6.214532,40.107016,3.368352,196.045879,1.96045879,1.96045879,
2010/5/18,993.64,6.27999944,6.214532,40.107016,3.368352,196.045879,1.96045879,1.96045879,
2010/5/19,997.46,6.418504,6.351593,40.991571,3.44264,200.369646,2.00369646,2.00369646,
2010/5/20,983.87,6.43877296,6.371651,41.121018,3.453512,201.002392,2.01002392,2.01002392,
2010/5/21,1008.48,6.6043028,6.535455,42.178169,3.542296,206.169819,2.06169819,2.06169819,
2010/5/24,1051.62,6.8238832,6.752746,43.580512,3.66007,213.024571,2.13024571,2.13024571,
2010/5/25,1040.09,6.77658896,6.705945,43.278469,3.634703,211.548163,2.11548163,2.11548163,
2010/5/26,1039.46,6.76983264,6.699259,43.23532,3.63108,211.337247,2.11337247,2.11337247,
2010/5/27,1060.33,6.7801932,6.568884,42.393914,3.560415,207.224397,2.07224397,2.07224397,
2010/5/28,1062.78,6.86300472,6.649115,42.911702,3.603901,209.755382,2.09755382,2.09755382,
2010/5/31,1033.5,6.814698,6.602314,42.609659,3.578534,208.278974,2.08278974,2.08278974,
2010/6/1,1016.54,6.79399512,6.582256,42.480212,3.567662,207.646227,2.07646227,2.07646227,
2010/6/2,1031.41,6.8492028,6.635743,42.825404,3.596653,209.333551,2.09333551,2.09333551,
2010/6/3,1024.76,7.17354792,6.94998,44.853408,3.766973,219.246575,2.19246575,2.19246575,
2010/6/4,1034.93,7.11143928,6.889807,44.465067,3.734359,217.348337,2.17348337,2.17348337,
2010/6/7,1033.32,7.11834024,6.896493,44.508216,3.737983,217.559252,2.17559252,2.17559252,
2010/6/8,1041.09,7.1769984,6.953323,44.874983,3.768785,219.352033,2.19352033,2.19352033,
2010/6/9,1066.92,7.246008,7.020182,45.306473,3.805023,221.461187,2.21461187,2.21461187,
2010/6/10,1069.2,7.55310072,7.317704,47.226604,3.966284,230.846923,2.30846923,2.30846923,
2010/6/11,1066.1,7.45993776,7.227444,46.644092,3.917362,227.999565,2.27999565,2.27999565,
2010/6/17,1049.52,7.5392988,7.304332,47.140306,3.959036,230.425092,2.30425092,2.30425092,
2010/6/18,1011.66,7.2115032,6.986752,45.090728,3.786904,220.40661,2.2040661,2.2040661,
2010/6/21,1041.33,7.14594408,6.923236,44.680812,3.752478,218.402914,2.18402914,2.18402914,
2010/6/22,1047.56,7.1769984,6.953323,44.874983,3.768785,219.352033,2.19352033,2.19352033,
2010/6/23,1045.16,7.08728592,6.866406,44.314045,3.721675,216.610133,2.16610133,2.16610133,
2010/6/24,1047.23,6.9699696,6.752746,43.580512,3.66007,213.024571,2.13024571,2.13024571,
2010/6/25,1028.61,6.84575232,6.6324,42.80383,3.594841,209.228093,2.09228093,2.09228093,
2010/6/28,1012.91,6.66287688,6.455224,41.66038,3.49881,203.638834,2.03638834,2.03638834,
2010/6/29,957.84,6.5041548,6.301449,40.667953,3.415462,198.78778,1.9878778,1.9878778,
2010/6/30,945.29,6.51795672,6.314821,40.754251,3.422709,199.209611,1.99209611,1.99209611,
2010/7/1,931.35,6.85610376,6.642429,42.868553,3.600277,209.544466,2.09544466,2.09544466,
2010/7/2,925.68,6.73533696,6.525426,42.113445,3.53686,205.853446,2.05853446,2.05853446,
2010/7/5,921.34,6.728436,6.51874,42.070296,3.533236,205.642531,2.05642531,2.05642531,
2010/7/6,945.68,6.83540088,6.622371,42.739106,3.589405,208.91172,2.0891172,2.0891172,
2010/7/7,958.39,6.7629408,6.55217,42.286041,3.551355,206.697108,2.06697108,2.06697108,
2010/7/8,956.26,6.75949032,6.548827,42.264467,3.549543,206.59165,2.0659165,2.0659165,
2010/7/9,984.32,6.728436,6.51874,42.070296,3.533236,205.642531,2.05642531,2.05642531,
2010/7/12,993.63,6.7456884,6.535455,42.178169,3.542296,206.169819,2.06169819,2.06169819,
2010/7/13,979.77,6.60076824,6.395051,41.272039,3.466195,201.740596,2.01740596,2.01740596,
2010/7/14,984.33,6.62837208,6.421795,41.444635,3.480691,202.584257,2.02584257,2.02584257,
2010/7/15,963.82,6.44894712,6.247962,40.322761,3.386471,197.100457,1.97100457,1.97100457,
2010/7/16,969.47,6.28677456,6.090843,39.308759,3.301311,192.143944,1.92143944,1.92143944,1.032168217
2010/7/19,993.07,6.3488832,6.151016,39.6971,3.333925,194.042183,1.94042183,1.94042183,
2010/7/20,1020.36,6.61802064,6.411766,41.379912,3.475255,202.267884,2.02267884,2.02267884,
2010/7/21,1020.96,6.87680664,6.662487,42.998,3.611148,210.177212,2.10177212,2.10177212,
2010/7/22,1035.78,6.90096,6.685887,43.149022,3.623832,210.915416,2.10915416,2.10915416,
2010/7/23,1039.02,6.9527172,6.736032,43.472639,3.651011,212.497282,2.12497282,2.12497282,
2010/7/26,1050.69,7.1079888,6.886464,44.443492,3.732547,217.242879,2.17242879,2.17242879,
2010/7/27,1049.44,7.23910704,7.013496,45.263324,3.8014,221.250272,2.21250272,2.21250272,
2010/7/28,1071.95,7.27361184,7.046925,45.479069,3.819519,222.304849,2.22304849,2.22304849,
2010/7/29,1076.88,7.2805128,7.053611,45.522218,3.823143,222.515764,2.22515764,2.22515764,
2010/7/30,1075.44,7.073484,6.853035,44.227747,3.714428,216.188302,2.16188302,2.16188302,
2010/8/2,1097.03,7.4702892,7.237473,46.708816,3.922798,228.315938,2.28315938,2.28315938,
2010/8/3,1078.98,7.31846808,7.090384,45.759538,3.843074,223.675799,2.23675799,2.23675799,
2010/8/4,1086.99,7.35642336,7.127156,45.996857,3.863005,224.835834,2.24835834,2.24835834,
2010/8/5,1086.33,7.591056,7.354476,47.463924,3.986215,232.006958,2.32006958,2.32006958,
2010/8/6,1107.44,7.73942664,7.498223,48.391628,4.064127,236.541639,2.36541639,2.36541639,
2010/8/9,1122.32,7.76358,7.521623,48.542649,4.076811,237.279843,2.37279843,2.37279843,
2010/8/10,1085.63,7.4702892,7.237473,46.708816,3.922798,228.315938,2.28315938,2.28315938,
2010/8/11,1096.29,7.78773336,7.545024,48.693671,4.089494,238.018047,2.38018047,2.38018047,
2010/8/12,1083.12,7.87399536,7.628598,49.233034,4.134792,240.65449,2.4065449,2.4065449,
2010/8/13,1102.8,8.0741232,7.822488,50.484355,4.239883,246.771037,2.46771037,2.46771037,
2010/8/16,1128.02,8.4709284,8.206927,52.965424,4.448254,258.898674,2.58898674,2.58898674,
2010/8/17,1138.1,8.68140768,8.410846,54.281469,4.55878,265.331594,2.65331594,2.65331594,
2010/8/18,1138.03,8.82977832,9.856555,62.157815,4.331742,143.483463,1.43483463,1.43483463,
2010/8/19,1141.35,8.798724,9.82189,61.939207,4.316508,142.978832,1.42978832,1.42978832,
2010/8/20,1117.33,8.4881808,9.475235,59.753117,4.16416,137.93252,1.3793252,1.3793252,
2010/8/23,1121.65,8.56754184,9.563824,60.311784,4.203094,139.222133,1.39222133,1.39222133,
2010/8/24,1135.55,8.9885004,10.033734,63.27515,4.409609,146.062689,1.46062689,1.46062689,
2010/8/25,1111.52,8.96779752,10.010624,63.129411,4.399452,145.726269,1.45726269,1.45726269,
2010/8/26,1119,8.92984224,9.968255,62.862222,4.380832,145.109497,1.45109497,1.45109497,
2010/8/27,1128.49,8.92639176,9.964403,62.837932,4.379139,145.053427,1.45053427,1.45053427,
2010/8/30,1158.22,9.32319696,10.407351,65.631269,4.573805,151.501492,1.51501492,1.51501492,
2010/8/31,1166.5,9.78901176,10.927334,68.910403,4.802326,159.07096,1.5907096,1.5907096,
2010/9/1,1151.17,9.316296,10.399648,65.582689,4.57042,151.389352,1.51389352,1.51389352,
2010/9/2,1172.34,9.27489024,10.353427,65.291211,4.550107,150.71651,1.5071651,1.5071651,
2010/9/3,1178.26,9.2127816,10.284096,64.853993,4.519637,149.707248,1.49707248,1.49707248,
2010/9/6,1178.35,9.1092672,10.168545,64.125296,4.468855,148.025144,1.48025144,1.48025144,
2010/9/7,1186.52,9.2127816,10.284096,64.853993,4.519637,149.707248,1.49707248,1.49707248,
2010/9/8,1195.48,9.24038544,10.31491,65.048312,4.533179,150.155809,1.50155809,1.50155809,
2010/9/9,1179.13,9.2127816,10.284096,64.853993,4.519637,149.707248,1.49707248,1.49707248,
2010/9/10,1187.44,9.24038544,10.31491,65.048312,4.533179,150.155809,1.50155809,1.50155809,
2010/9/13,1206.21,9.661344,10.78482,68.011678,4.739695,156.996365,1.56996365,1.56996365,
2010/9/14,1207.64,9.5405772,10.65001,67.161532,4.680449,155.03391,1.5503391,1.5503391,
2010/9/15,1182.23,9.78556128,10.923482,68.886114,4.800634,159.014889,1.59014889,1.59014889,
2010/9/16,1156.51,9.55437912,10.665417,67.258691,4.68722,155.258191,1.55258191,1.55258191,
2010/9/17,1157.12,9.5233248,10.630751,67.040082,4.671985,154.75356,1.5475356,1.5475356,
2010/9/20,1144.28,9.58198296,10.696231,67.45301,4.700762,155.706752,1.55706752,1.55706752,
2010/9/21,1144.55,9.3508008,10.438165,65.825588,4.587347,151.950053,1.51950053,1.51950053,
2010/9/27,1170.54,9.55092864,10.661565,67.234401,4.685527,155.202121,1.55202121,1.55202121,
2010/9/28,1163.32,9.48882,10.592234,66.797184,4.655057,154.192858,1.54192858,1.54192858,
2010/9/29,1149.69,9.48882,10.592234,66.797184,4.655057,154.192858,1.54192858,1.54192858,
2010/9/30,1169.02,9.9373824,11.092958,69.954869,4.875115,161.481975,1.61481975,1.61481975,
2010/10/8,1201.79,10.1271588,11.304803,71.290812,4.968216,164.565832,1.64565832,1.64565832,
2010/10/11,1212.14,10.006392,11.169992,70.440666,4.90897,162.603378,1.62603378,1.62603378,
2010/10/12,1220.77,9.8683728,11.015923,69.469071,4.84126,160.360573,1.60360573,1.60360573,
2010/10/13,1229.59,9.7648584,10.900372,68.740374,4.790477,158.678469,1.58678469,1.58678469,
2010/10/14,1206.4,9.23348448,10.307207,64.999732,4.529794,150.043669,1.50043669,1.50043669,
2010/10/15,1212.67,8.9367432,9.975959,62.910802,4.384218,145.221637,1.45221637,1.45221637,
2010/10/18,1196.23,9.13687104,10.199358,64.319615,4.482397,148.473705,1.48473705,1.48473705,
2010/10/19,1231.7,9.2817912,10.361131,65.33979,4.553492,150.82865,1.5082865,1.5082865,
2010/10/20,1240.46,9.5405772,10.65001,67.161532,4.680449,155.03391,1.5503391,1.5503391,
2010/10/21,1248.52,9.5923344,10.707786,67.52588,4.70584,155.874962,1.55874962,1.55874962,
2010/10/22,1262.16,9.96498624,11.123772,70.149188,4.888657,161.930536,1.61930536,1.61930536,
2010/10/25,1299.83,10.34108856,11.543609,72.796785,5.073166,168.04218,1.6804218,1.6804218,
2010/10/26,1302.04,10.22377224,11.412651,71.970929,5.015613,166.135796,1.66135796,1.66135796,
2010/10/27,1289.19,9.9373824,11.092958,69.954869,4.875115,161.481975,1.61481975,1.61481975,
2010/10/28,1292.95,10.61712696,10.702164,49.426505,4.424338,-122.352622,0,0,
2010/10/29,1303.85,10.7309928,10.816941,49.956591,4.471787,-123.664821,0,0,
2010/11/1,1341.84,10.79655192,10.883026,50.261792,4.499107,-124.420329,0,0,
2010/11/2,1333.29,10.77239856,10.858679,50.14935,4.489042,-124.141984,0,0,
2010/11/3,1309.41,10.58262216,10.667382,49.265873,4.409959,-121.954985,0,0,
2010/11/4,1335.66,10.5929736,10.677817,49.314063,4.414273,-122.074276,0,0,
2010/11/5,1352.12,10.79655192,10.883026,50.261792,4.499107,-124.420329,0,0,
2010/11/8,1376.29,10.82760624,10.914329,50.406361,4.512048,-124.778202,0,0,
2010/11/9,1380.59,11.25201528,11.342137,52.382136,4.688906,-129.669125,0,0,
