,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
72,000507.SZ,20191028,6.01,6.03,5.9,6.01,6.02,-0.009999999999999787,-0.1661,107338.53,64262.56
73,000507.SZ,20191025,5.88,6.22,5.78,6.02,5.85,0.16999999999999993,2.906,133908.95,79851.385
74,000507.SZ,20191024,5.88,5.91,5.84,5.85,5.87,-0.020000000000000462,-0.3407,56403.0,33130.873
75,000507.SZ,20191023,6.04,6.04,5.85,5.87,6.05,-0.17999999999999972,-2.9752,111535.0,66175.914
76,000507.SZ,20191022,6.04,6.14,6.01,6.05,5.86,0.1899999999999995,3.2423,154032.45,93207.643
77,000507.SZ,20191021,5.9,5.96,5.83,5.86,5.99,-0.1299999999999999,-2.1703,95954.57,56302.554
78,000507.SZ,20191018,6.0,6.1,5.94,5.99,6.07,-0.08000000000000007,-1.318,132642.03,79748.64
79,000507.SZ,20191017,6.05,6.18,5.97,6.07,6.03,0.040000000000000036,0.6633,200587.05,121965.198
80,000507.SZ,20191016,6.19,6.22,6.0,6.03,6.4,-0.3700000000000001,-5.7813,346923.69,211527.055
81,000507.SZ,20191015,5.79,6.46,5.74,6.4,5.87,0.5300000000000002,9.029,590040.42,369024.988
82,000507.SZ,20191014,5.84,6.1,5.84,5.87,5.58,0.29000000000000004,5.1971,242765.7,144276.901
83,000507.SZ,20191011,5.56,5.6,5.53,5.58,5.55,0.03000000000000025,0.5405,52622.71,29359.032
84,000507.SZ,20191010,5.47,5.56,5.47,5.55,5.46,0.08999999999999986,1.6484,41846.0,23131.519
85,000507.SZ,20191009,5.44,5.46,5.39,5.46,5.45,0.009999999999999787,0.1835,23636.23,12820.102
86,000507.SZ,20191008,5.43,5.48,5.43,5.45,5.44,0.009999999999999787,0.1838,16854.43,9198.793
87,000507.SZ,20190930,5.47,5.47,5.41,5.44,5.45,-0.009999999999999787,-0.1835,18413.23,10012.589
88,000507.SZ,20190927,5.39,5.46,5.39,5.45,5.38,0.07000000000000028,1.3011,19343.66,10507.149
89,000507.SZ,20190926,5.5,5.53,5.38,5.38,5.5,-0.1200000000000001,-2.1818,42333.0,22986.437
90,000507.SZ,20190925,5.52,5.54,5.46,5.5,5.53,-0.03000000000000025,-0.5425,35621.82,19539.514
91,000507.SZ,20190924,5.54,5.58,5.53,5.53,5.54,-0.009999999999999787,-0.1805,34022.6,18910.896
92,000507.SZ,20190923,5.59,5.6,5.51,5.54,5.6,-0.05999999999999961,-1.0714,38835.8,21503.418
93,000507.SZ,20190920,5.66,5.68,5.59,5.6,5.64,-0.040000000000000036,-0.7092,51815.13,29163.367
94,000507.SZ,20190919,5.65,5.67,5.58,5.64,5.61,0.02999999999999936,0.5348,33443.05,18813.839
95,000507.SZ,20190918,5.65,5.67,5.6,5.61,5.64,-0.02999999999999936,-0.5319,35131.21,19790.469
96,000507.SZ,20190917,5.8,5.8,5.63,5.64,5.81,-0.16999999999999993,-2.926,66278.79,37728.894
97,000507.SZ,20190916,5.8,5.82,5.76,5.81,5.79,0.019999999999999574,0.3454,54995.65,31893.557
98,000507.SZ,20190912,5.78,5.82,5.75,5.79,5.77,0.020000000000000462,0.3466,39971.06,23117.324
99,000507.SZ,20190911,5.82,5.84,5.77,5.77,5.8,-0.03000000000000025,-0.5172,53205.0,30890.419
100,000507.SZ,20190910,5.85,5.85,5.77,5.8,5.84,-0.040000000000000036,-0.6849,64642.11,37461.791
101,000507.SZ,20190909,5.87,5.87,5.77,5.84,5.81,0.03000000000000025,0.5164,71510.0,41610.653
102,000507.SZ,20190906,5.76,5.9,5.73,5.81,5.76,0.04999999999999982,0.8681,113924.84,66370.337
103,000507.SZ,20190905,5.73,5.83,5.72,5.76,5.72,0.040000000000000036,0.6993,102396.65,59147.301
104,000507.SZ,20190904,5.64,5.74,5.62,5.72,5.67,0.04999999999999982,0.8818,81790.28,46499.259
105,000507.SZ,20190903,5.68,5.68,5.6,5.67,5.69,-0.020000000000000462,-0.3515,65755.22,37117.25
106,000507.SZ,20190902,5.62,5.69,5.58,5.69,5.65,0.040000000000000036,0.708,85967.88,48526.591
107,000507.SZ,20190830,5.59,5.74,5.57,5.65,5.58,0.07000000000000028,1.2545,83043.04,46802.013
108,000507.SZ,20190829,5.62,5.64,5.57,5.58,5.6,-0.019999999999999574,-0.3571,39260.7,22004.678
109,000507.SZ,20190828,5.58,5.62,5.56,5.6,5.6,0.0,0.0,39893.51,22300.773
110,000507.SZ,20190827,5.52,5.63,5.51,5.6,5.47,0.1299999999999999,2.3766,77473.94,43238.892
111,000507.SZ,20190826,5.38,5.48,5.38,5.47,5.56,-0.08999999999999986,-1.6187,67202.64,36440.197
112,000507.SZ,20190823,5.59,5.66,5.52,5.56,5.61,-0.05000000000000071,-0.8913,65784.88,36741.742
113,000507.SZ,20190822,5.76,5.78,5.58,5.61,5.68,-0.0699999999999994,-1.2324,79907.98,45130.034
114,000507.SZ,20190821,5.69,5.77,5.64,5.68,5.62,0.05999999999999961,1.0676,102755.0,58604.759
115,000507.SZ,20190820,5.65,5.74,5.59,5.62,5.61,0.009999999999999787,0.1783,107584.77,60894.458
116,000507.SZ,20190819,5.56,5.74,5.56,5.61,5.32,0.29000000000000004,5.4511,140390.33,79021.495
117,000507.SZ,20190816,5.32,5.34,5.28,5.32,5.32,0.0,0.0,28260.0,15026.857
118,000507.SZ,20190815,5.2,5.33,5.2,5.32,5.35,-0.02999999999999936,-0.5607,37445.06,19721.394
119,000507.SZ,20190814,5.44,5.44,5.34,5.35,5.39,-0.040000000000000036,-0.7421,54557.0,29399.944
120,000507.SZ,20190813,5.25,5.55,5.21,5.39,5.28,0.10999999999999943,2.0833,88234.36,47484.453
121,000507.SZ,20190812,5.24,5.28,5.21,5.28,5.24,0.040000000000000036,0.7634,48716.27,25514.767
122,000507.SZ,20190809,5.32,5.34,5.2,5.24,5.31,-0.0699999999999994,-1.3183,45648.3,24051.776
123,000507.SZ,20190808,5.29,5.35,5.29,5.31,5.29,0.019999999999999574,0.3781,36001.99,19128.02
124,000507.SZ,20190807,5.39,5.43,5.28,5.29,5.36,-0.07000000000000028,-1.306,38210.07,20441.201
125,000507.SZ,20190806,5.59,5.59,5.2,5.36,5.71,-0.34999999999999964,-6.1296,109171.86,58627.257
126,000507.SZ,20190805,5.84,5.84,5.71,5.71,5.85,-0.13999999999999968,-2.3932,51687.73,29852.884
127,000507.SZ,20190802,5.89,5.89,5.81,5.85,6.0,-0.15000000000000036,-2.5,60201.01,35205.554
128,000507.SZ,20190801,6.02,6.03,5.99,6.0,6.03,-0.03000000000000025,-0.4975,35567.36,21353.463
129,000507.SZ,20190731,6.04,6.06,6.02,6.03,6.06,-0.02999999999999936,-0.495,24384.98,14719.854
130,000507.SZ,20190730,6.04,6.1,6.03,6.06,6.06,0.0,0.0,29868.0,18139.249
131,000507.SZ,20190729,6.1,6.12,6.06,6.06,6.1,-0.040000000000000036,-0.6557,25130.0,15274.256
132,000507.SZ,20190726,6.11,6.14,6.06,6.1,6.12,-0.020000000000000462,-0.3268,41584.77,25338.276
133,000507.SZ,20190725,6.1,6.16,6.07,6.12,6.11,0.009999999999999787,0.1637,44751.45,27376.286
134,000507.SZ,20190724,6.06,6.17,6.06,6.11,6.05,0.0600000000000005,0.9917,50354.94,30745.872
135,000507.SZ,20190723,6.0,6.11,6.0,6.05,6.0,0.04999999999999982,0.8333,33064.02,19963.89
136,000507.SZ,20190722,6.09,6.11,5.99,6.0,6.1,-0.09999999999999964,-1.6393,46172.05,27810.765
137,000507.SZ,20190719,6.06,6.12,6.06,6.1,6.06,0.040000000000000036,0.6601,33812.0,20603.296
138,000507.SZ,20190718,6.09,6.09,6.05,6.06,6.1,-0.040000000000000036,-0.6557,33458.05,20308.472
139,000507.SZ,20190717,6.13,6.14,6.1,6.1,6.13,-0.03000000000000025,-0.4894,32705.2,20002.482
140,000507.SZ,20190716,6.16,6.16,6.12,6.13,6.15,-0.020000000000000462,-0.3252,27583.54,16916.148
141,000507.SZ,20190715,6.12,6.18,6.07,6.15,6.15,0.0,0.0,34682.0,21262.258
142,000507.SZ,20190712,6.08,6.15,6.06,6.15,6.08,0.07000000000000028,1.1513,35950.1,21912.551
143,000507.SZ,20190711,6.11,6.17,6.06,6.08,6.08,0.0,0.0,43671.9,26689.423
144,000507.SZ,20190710,6.11,6.14,6.08,6.08,6.12,-0.040000000000000036,-0.6536,29624.8,18092.732
145,000507.SZ,20190709,6.15,6.16,6.09,6.12,6.2,-0.08000000000000007,-1.2903,52808.86,32308.845
146,000507.SZ,20190708,6.2,6.39,6.08,6.2,6.24,-0.040000000000000036,-0.641,113188.95,70256.209
147,000507.SZ,20190705,6.21,6.26,6.2,6.24,6.2,0.040000000000000036,0.6452,47203.69,29426.534
148,000507.SZ,20190704,6.24,6.26,6.18,6.2,6.22,-0.019999999999999574,-0.3215,48025.93,29887.992
149,000507.SZ,20190703,6.3,6.3,6.2,6.22,6.29,-0.07000000000000028,-1.1129,57020.61,35532.908
150,000507.SZ,20190702,6.3,6.34,6.27,6.29,6.31,-0.019999999999999574,-0.317,72612.61,45800.995
151,000507.SZ,20190701,6.26,6.35,6.26,6.31,6.17,0.13999999999999968,2.269,102080.19,64228.281
152,000507.SZ,20190628,6.19,6.24,6.08,6.17,6.16,0.009999999999999787,0.1623,73720.27,45348.357
153,000507.SZ,20190627,6.19,6.25,6.11,6.16,6.17,-0.009999999999999787,-0.1621,63374.0,39177.24
154,000507.SZ,20190626,6.18,6.21,6.15,6.17,6.19,-0.020000000000000462,-0.3231,42952.05,26521.89
155,000507.SZ,20190625,6.2596,6.2596,6.1304,6.19,6.2496,-0.05959999999999965,-0.9537,54332.56,33810.943
156,000507.SZ,20190624,6.2695,6.2794,6.2198,6.2496,6.2894,-0.03979999999999961,-0.6328,50085.9,31512.926
157,000507.SZ,20190621,6.2298,6.3092,6.2099,6.2894,6.2099,0.07949999999999946,1.2802,86912.01,54862.259
158,000507.SZ,20190620,6.1304,6.2198,6.0807,6.2099,6.1403,0.06960000000000033,1.1335,77321.19,48064.466
159,000507.SZ,20190619,6.1105,6.2198,6.1105,6.1403,6.0211,0.1192000000000002,1.9797,71804.66,44472.238
160,000507.SZ,20190618,6.0211,6.0608,6.0112,6.0211,6.0211,0.0,0.0,23079.71,14017.306
161,000507.SZ,20190617,6.0509,6.0907,6.0112,6.0211,6.0509,-0.029800000000000715,-0.4925,34393.28,20917.963
162,000507.SZ,20190614,6.1403,6.1801,6.0509,6.0509,6.1403,-0.08939999999999948,-1.456,48995.56,30186.111
163,000507.SZ,20190613,6.1403,6.1701,6.1006,6.1403,6.1403,0.0,0.0,41383.22,25564.724
164,000507.SZ,20190612,6.1999,6.1999,6.1403,6.1403,6.2198,-0.07950000000000035,-1.2782,55048.0,34145.948
165,000507.SZ,20190611,6.0211,6.2298,6.0112,6.2198,6.031,0.18880000000000052,3.1305,76662.89,47443.58
166,000507.SZ,20190610,5.9913,6.041,5.9814,6.031,5.9913,0.039699999999999847,0.6626,40078.8,24262.193
167,000507.SZ,20190606,6.1403,6.1602,5.9814,5.9913,6.1503,-0.1589999999999998,-2.5852,61137.0,37238.46
168,000507.SZ,20190605,6.2198,6.2397,6.1503,6.1503,6.19,-0.039700000000000735,-0.6414,43917.0,27364.414
169,000507.SZ,20190604,6.2894,6.2894,6.1304,6.19,6.2894,-0.09939999999999927,-1.5804,75257.0,47044.924
170,000507.SZ,20190603,6.339,6.3689,6.2695,6.2894,6.339,-0.049600000000000755,-0.7825,49192.24,31260.266
171,000507.SZ,20190531,6.339,6.3788,6.3291,6.339,6.339,0.0,0.0,43341.25,27686.868
172,000507.SZ,20190530,6.4086,6.4086,6.3192,6.339,6.4086,-0.06959999999999944,-1.086,49137.91,31386.491
173,000507.SZ,20190529,6.4086,6.4583,6.3788,6.4086,6.4185,-0.00990000000000002,-0.1542,46163.42,29805.311
174,000507.SZ,20190528,6.4285,6.4881,6.3887,6.4185,6.4483,-0.029799999999999827,-0.4621,64720.73,42005.505
175,000507.SZ,20190527,6.339,6.4583,6.3092,6.4483,6.3092,0.1391,2.2047,75572.67,48603.887
176,000507.SZ,20190524,6.349,6.3788,6.2993,6.3092,6.3192,-0.010000000000000675,-0.1582,42072.6,26808.161
177,000507.SZ,20190523,6.4086,6.4285,6.3092,6.3192,6.4285,-0.10929999999999929,-1.7002,66604.03,42611.522
178,000507.SZ,20190522,6.508,6.5179,6.3887,6.4285,6.5179,-0.08940000000000037,-1.3716,56757.0,36884.644
179,000507.SZ,20190521,6.4285,6.5378,6.3788,6.5179,6.4384,0.07950000000000035,1.2348,74139.51,48426.803
180,000507.SZ,20190520,6.5278,6.5278,6.2596,6.4384,6.5378,-0.09940000000000015,-1.5204,110810.22,70908.459
181,000507.SZ,20190517,6.6371,6.7862,6.4682,6.5378,6.6669,-0.12910000000000021,-1.9364,120757.4,80668.625
182,000507.SZ,20190516,6.6769,6.7265,6.6173,6.6669,6.6769,-0.009999999999999787,-0.1498,73694.24,49414.136
183,000507.SZ,20190515,6.5676,6.7564,6.5378,6.6769,6.4781,0.19879999999999942,3.0688,116180.97,77716.665
184,000507.SZ,20190514,6.4285,6.5477,6.3987,6.4781,6.5576,-0.07949999999999946,-1.2123,56063.32,36563.66
185,000507.SZ,20190513,6.5576,6.5974,6.508,6.5576,6.6272,-0.06960000000000033,-1.0502,57171.94,37755.529
186,000507.SZ,20190510,6.498,6.6272,6.3192,6.6272,6.4384,0.18880000000000052,2.9324,115387.79,75889.716
187,000507.SZ,20190509,6.4682,6.508,6.4285,6.4384,6.508,-0.06960000000000033,-1.0695,58849.58,38283.679
188,000507.SZ,20190508,6.4483,6.5874,6.3788,6.508,6.5576,-0.049599999999999866,-0.7564,77829.0,51063.692
189,000507.SZ,20190507,6.5278,6.5874,6.4682,6.5576,6.4781,0.07949999999999946,1.2272,81917.86,53902.594
190,000507.SZ,20190506,6.816,6.816,6.339,6.4781,7.0047,-0.5265999999999993,-7.5178,167338.38,110786.454
191,000507.SZ,20190430,6.9551,7.0842,6.9253,7.0047,6.9551,0.049599999999999866,0.7131,77662.0,54819.104
192,000507.SZ,20190429,7.2233,7.2929,6.8458,6.9551,7.2035,-0.24840000000000018,-3.4483,134702.34,95451.886
193,000507.SZ,20190426,7.3823,7.4221,7.2035,7.2035,7.3624,-0.15890000000000004,-2.1583,129172.12,94945.934
194,000507.SZ,20190425,7.6804,7.7201,7.3525,7.3624,7.6903,-0.32789999999999964,-4.2638,155948.11,118420.284
195,000507.SZ,20190424,7.6506,7.7102,7.5711,7.6903,7.6506,0.039699999999999847,0.5189,103296.12,79557.52
196,000507.SZ,20190423,7.7996,7.7996,7.6208,7.6506,7.7797,-0.12910000000000021,-1.6594,152101.01,117669.69
197,000507.SZ,20190422,7.9486,7.9884,7.7698,7.7797,7.9685,-0.18879999999999963,-2.3693,184468.5,145917.712
198,000507.SZ,20190419,7.8592,7.9785,7.8394,7.9685,7.9288,0.039699999999999847,0.5007,178276.86,142025.369
199,000507.SZ,20190418,8.1076,8.1672,7.9089,7.9288,7.9288,0.0,0.0,261368.44,211064.18
200,000507.SZ,20190417,7.9288,7.9884,7.8791,7.9288,7.9387,-0.00990000000000002,-0.1247,204985.98,163669.529
201,000507.SZ,20190416,7.7698,7.9685,7.7499,7.9387,7.9288,0.00990000000000002,0.1249,232602.04,184326.547
202,000507.SZ,20190415,7.8493,8.1176,7.8195,7.9288,7.7698,0.1589999999999998,2.0464,345536.17,277492.117
203,000507.SZ,20190412,7.8294,7.8791,7.7201,7.7698,7.8493,-0.07950000000000035,-1.0128,169306.44,132465.282
204,000507.SZ,20190411,7.9785,8.0579,7.8493,7.8493,8.0281,-0.17879999999999985,-2.2272,222334.53,177857.465
205,000507.SZ,20190410,7.9486,8.0281,7.7996,8.0281,7.9486,0.07950000000000035,1.0002,272168.96,216498.881
206,000507.SZ,20190409,7.9983,8.0182,7.889,7.9486,7.9685,-0.019899999999999807,-0.2497,203804.87,162989.111
207,000507.SZ,20190408,8.0778,8.0878,7.8592,7.9685,8.048,-0.07950000000000035,-0.9878,284838.3,228655.727
208,000507.SZ,20190404,8.1573,8.2368,7.9884,8.048,8.1573,-0.10929999999999929,-1.3399,389691.99,317648.773
209,000507.SZ,20190403,7.9387,8.2666,7.8294,8.1573,8.1275,0.029799999999999827,0.3667,496796.24,402422.185
210,000507.SZ,20190402,8.4752,8.7932,8.1076,8.1275,8.1374,-0.00990000000000002,-0.1217,837155.45,704995.049
211,000507.SZ,20190401,7.899,8.2269,7.8692,8.1374,7.8592,0.2781999999999991,3.5398,559696.01,453454.774
212,000507.SZ,20190329,7.7201,7.899,7.6009,7.8592,7.899,-0.03979999999999961,-0.5039,377037.14,294565.057
213,000507.SZ,20190328,7.9884,8.2964,7.8493,7.899,8.0579,-0.15890000000000004,-1.972,632584.95,512820.381
214,000507.SZ,20190327,7.6208,8.0579,7.4916,8.0579,7.6208,0.43710000000000004,5.7356,644808.46,510893.137
215,000507.SZ,20190326,7.7102,7.9387,7.4519,7.6208,7.7102,-0.08940000000000037,-1.1595,342295.63,265218.726
216,000507.SZ,20190325,7.7698,7.8493,7.7003,7.7102,7.9486,-0.2383999999999995,-2.9993,268941.91,210223.2
